year,district_city,area_type,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_incidents_i,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_victims_v,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_r_crime_rate,women_crimes_assault_on_women_i,women_crimes_assault_on_women_v,women_crimes_assault_on_women_r,women_crimes_sexual_harassment_total_i,women_crimes_sexual_harassment_total_v,women_crimes_sexual_harassment_total_r,women_crimes_sh_at_work_premises_i,women_crimes_sh_at_work_premises_v,women_crimes_sh_at_work_premises_r,women_crimes_sh_in_public_transport_i,women_crimes_sh_in_public_transport_v,women_crimes_sh_in_public_transport_r,women_crimes_sh_in_shelter_homes_for_women_and_children_i,women_crimes_sh_in_shelter_homes_for_women_and_children_v,women_crimes_sh_in_shelter_homes_for_women_and_children_r,women_crimes_sh_in_other_places_i,women_crimes_sh_in_other_places_v,women_crimes_sh_in_other_places_r,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_i,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_v,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_r,women_crimes_voyeurism_i,women_crimes_voyeurism_v,women_crimes_voyeurism_r,women_crimes_stalking_i,women_crimes_stalking_v,women_crimes_stalking_r,women_crimes_rape_sec_376_i,women_crimes_rape_v,women_crimes_rape_r,women_crimes_attempt_to_commit_rape_sec_376_511_i,women_crimes_attempt_to_commit_rape_v,women_crimes_attempt_to_commit_rape_r,murder_homicide_murder_incidence,murder_homicide_murder_victims,murder_homicide_murder_rate,murder_homicide_culpable_homicide_incidence,murder_homicide_culpable_homicide_victims,murder_homicide_culpable_homicides_rate,murder_homicide_causing_death_by_negligence_incidence,murder_homicide_causing_death_by_negligence_victims,murder_homicide_causing_death_by_negligence_rate,murder_homicide_murder_incidents,complaints_total_complaints_2020,complaints_total_complaints_2021,complaints_total_complaints,complaints_share_in_percentage_2022,complaints_projected_population_lakhs,complaints_rate_of_cognizable_crime_ipc_sll,complaints_total_oral_complaints,complaints_oral_narrated_to_oc_sho,complaints_oral_distress_call_over_phone_dial_100,complaints_total_written_complaints_to_police,complaints_written_to_oc_sho,complaints_written_to_sp_senior_officers,complaints_written_electronic_form,complaints_written_complaint_to_courts,complaints_written_nhrc_and_shrc,complaints_written_scs_commissions,complaints_written_sts_commissions,complaints_written_ncw_scw,complaints_written_child_welfare_boards_commissions,complaints_suo_moto_police_complaints,complaints_other_written_complaints,complaints_total_complaints_written,complaints_total_complaints_oral,complaints_total_complaints_others,complaints_oral_share,complaints_written_share,murder_victim_to_incident_ratio,rape_victim_to_incident_ratio,year_centered,is_latest_year,population_lakhs,log_population,selected_crime_rate_sum,sentiment_avg_sentiment_polarity,sentiment_avg_sentiment_confidence,sentiment_avg_crime_intensity,sentiment_negative_sentiment_share,news_count,news_avg_news_polarity,news_negative_news_share,news_avg_news_crime_intensity
2023,Karur,district,3.0,3.0,0.5,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9,1.0,1.0,0.2,18.0,19.0,1.6,1.0,1.0,0.1,350.0,360.0,30.8,,,,31625,,,,7580.0,0.0,7580.0,24045.0,2832.0,455.0,2092.0,3.0,67.0,0.0,0.0,0.0,20.0,4984.0,13592.0,,,,0.23968379446640317,0.7603162055335968,1.0555555555555556,1.0,0.5,0,,2.760009940032921,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Krishnagiri,district,29.0,29.0,2.9,24.0,24.0,2.4,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.6,2.0,2.0,0.2,59.0,63.0,2.9,1.0,1.0,0.0,724.0,817.0,36.1,,,,51029,,,,10605.0,0.0,10605.0,40424.0,5452.0,3330.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,8940.0,12002.0,,,,0.20782300260636108,0.7921769973936389,1.0677966101694916,1.0,0.5,0,,2.760009940032921,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Madurai,district,51.0,51.0,4.7,39.0,39.0,3.6,8.0,8.0,0.7,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.6,1.0,1.0,0.1,3.0,3.0,0.3,0.0,0.0,0.0,14.0,14.0,1.3,5.0,5.0,0.5,63.0,64.0,2.9,3.0,3.0,0.1,575.0,575.0,26.7,,,,72267,,,,19129.0,0.0,19129.0,53138.0,6678.0,5838.0,8012.0,34.0,32.0,2.0,0.0,2.0,38.0,5174.0,27328.0,,,,0.2646989635656662,0.7353010364343338,1.0158730158730158,1.0,0.5,0,,2.760009940032921,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Mayiladuthurai,district,69.0,69.0,14.1,58.0,58.0,11.9,6.0,6.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.2,3.0,3.0,0.6,0.0,0.0,0.0,2.0,2.0,0.4,3.0,3.0,0.6,2.0,2.0,0.4,10.0,11.0,1.0,5.0,5.0,0.5,150.0,154.0,15.4,,,,38216,,,,3115.0,0.0,3115.0,35101.0,11474.0,2845.0,3087.0,14.0,9.0,12.0,0.0,12.0,6.0,4337.0,13305.0,,,,0.08151036215197822,0.9184896378480217,1.1,1.0,0.5,0,,2.760009940032921,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Nagapattinam,district,22.0,22.0,5.9,15.0,15.0,4.0,4.0,4.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1,1.0,1.0,0.3,0.0,0.0,0.0,2.0,2.0,0.5,7.0,7.0,1.9,3.0,3.0,0.8,15.0,15.0,2.0,3.0,3.0,0.4,128.0,187.0,17.1,,,,22462,,,,3671.0,0.0,3671.0,18791.0,1193.0,1992.0,1494.0,9.0,0.0,0.0,0.0,0.0,0.0,4583.0,9520.0,,,,0.16343157332383582,0.8365684266761642,1.0,1.0,0.5,0,,2.760009940032921,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Namakkal,district,33.0,33.0,3.6,33.0,33.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3,0.0,0.0,0.0,35.0,36.0,1.9,0.0,0.0,0.0,556.0,641.0,30.2,,,,35435,,,,11066.0,0.0,11066.0,24369.0,3386.0,3375.0,3993.0,3.0,92.0,0.0,0.0,0.0,0.0,4962.0,8558.0,,,,0.3122901086496402,0.6877098913503598,1.0285714285714285,1.0,0.5,0,,2.760009940032921,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Nilgiris,district,9.0,9.0,2.3,9.0,9.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.3,1.0,1.0,0.1,61.0,61.0,7.8,,,,17148,,,,4587.0,0.0,4587.0,12561.0,954.0,1197.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.0,5899.0,,,,0.2674947515745276,0.7325052484254724,1.1,,0.5,0,,2.760009940032921,5.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Perambalur,district,72.0,72.0,23.8,65.0,65.0,21.5,5.0,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7,1.0,1.0,0.3,1.0,1.0,0.3,0.0,0.0,0.0,7.0,7.0,2.3,2.0,2.0,0.7,12.0,13.0,2.0,0.0,0.0,0.0,171.0,207.0,28.4,,,,12216,,,,1040.0,0.0,1040.0,11176.0,1812.0,156.0,1141.0,7.0,20.0,0.0,0.0,0.0,30.0,2337.0,5673.0,,,,0.08513425016371971,0.9148657498362803,1.0833333333333333,1.0,0.5,0,,2.760009940032921,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Pudukottai,district,36.0,55.0,4.2,36.0,55.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.9,0.0,0.0,0.0,29.0,29.0,1.7,3.0,3.0,0.2,423.0,423.0,24.5,,,,43911,,,,9483.0,0.0,9483.0,34428.0,5989.0,115.0,2991.0,15.0,19.0,0.0,0.0,0.0,0.0,4348.0,20951.0,,,,0.21595955455352872,0.7840404454464712,1.0,1.0,0.5,0,,2.760009940032921,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Ramnathapuram,district,18.0,18.0,2.5,18.0,18.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.2,4.0,4.0,0.6,36.0,36.0,2.5,4.0,4.0,0.3,402.0,423.0,27.9,,,,54296,,,,14666.0,0.0,14666.0,39630.0,5851.0,8916.0,475.0,17.0,41.0,25.0,0.0,40.0,0.0,5199.0,19066.0,,,,0.27011197878296744,0.7298880212170326,1.0,1.0,0.5,0,,2.760009940032921,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Ranipet,district,14.0,14.0,2.2,5.0,5.0,0.8,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,2.0,2.0,0.3,4.0,4.0,0.6,1.0,1.0,0.2,1.0,1.0,0.2,2.0,2.0,0.3,0.0,0.0,0.0,22.0,26.0,1.7,1.0,1.0,0.1,263.0,281.0,20.6,,,,26462,,,,1593.0,0.0,1593.0,24869.0,4462.0,1814.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.0,12315.0,,,,0.06019953140352203,0.9398004685964779,1.1818181818181819,1.0,0.5,0,,2.760009940032921,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Salem,district,40.0,40.0,2.8,40.0,40.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.6,0.0,0.0,0.0,46.0,46.0,1.6,5.0,5.0,0.2,538.0,573.0,19.0,,,,49091,,,,12813.0,0.0,12813.0,36278.0,6782.0,1780.0,3980.0,12.0,0.0,0.0,0.0,0.0,0.0,9481.0,14243.0,,,,0.26100507221282926,0.7389949277871708,1.0,1.0,0.5,0,,2.760009940032921,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sivagangai,district,34.0,34.0,4.8,24.0,24.0,3.4,4.0,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,0.0,0.0,0.0,1.0,1.0,0.1,3.0,3.0,0.4,2.0,2.0,0.3,9.0,9.0,1.3,1.0,1.0,0.1,42.0,46.0,2.9,1.0,1.0,0.1,381.0,440.0,26.7,,,,36371,,,,6150.0,0.0,6150.0,30221.0,7815.0,3870.0,568.0,45.0,39.0,27.0,0.0,40.0,0.0,3570.0,14247.0,,,,0.16909075912127794,0.8309092408787221,1.0952380952380953,1.0,0.5,0,,2.760009940032921,12.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Tenkasi,district,70.0,70.0,9.2,38.0,38.0,5.0,16.0,16.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.1,4.0,4.0,0.5,3.0,3.0,0.4,9.0,9.0,1.2,8.0,8.0,1.0,0.0,0.0,0.0,39.0,43.0,2.6,3.0,3.0,0.2,238.0,258.0,15.6,,,,46017,,,,6718.0,0.0,6718.0,39299.0,4815.0,3356.0,3969.0,39.0,0.0,0.0,0.0,0.0,0.0,2608.0,24512.0,,,,0.14598952561010062,0.8540104743898994,1.1025641025641026,1.0,0.5,0,,2.760009940032921,17.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Thanjavur,district,104.0,104.0,8.1,104.0,104.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.8,3.0,3.0,0.2,51.0,51.0,2.0,4.0,4.0,0.2,587.0,607.0,22.9,,,,76520,,,,19159.0,0.0,19159.0,57361.0,12574.0,3842.0,5255.0,50.0,59.0,54.0,9.0,78.0,0.0,12392.0,23048.0,,,,0.25037898588604285,0.7496210141139571,1.0,1.0,0.5,0,,2.760009940032921,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Theni,district,33.0,33.0,5.0,22.0,22.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,3.0,3.0,0.5,6.0,6.0,0.9,10.0,10.0,1.5,4.0,4.0,0.6,46.0,46.0,3.5,6.0,6.0,0.5,322.0,335.0,24.2,,,,52052,,,,10254.0,0.0,10254.0,41798.0,4739.0,5640.0,3362.0,32.0,36.0,1.0,0.0,53.0,0.0,6357.0,21578.0,,,,0.19699531237992776,0.8030046876200723,1.0,1.0,0.5,0,,2.760009940032921,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Thirunelveli,district,90.0,90.0,14.3,51.0,51.0,8.1,17.0,17.0,2.7,2.0,2.0,0.3,0.0,0.0,0.0,6.0,6.0,1.0,9.0,9.0,1.4,6.0,6.0,1.0,8.0,8.0,1.3,8.0,8.0,1.3,9.0,9.0,1.4,2.0,2.0,0.3,47.0,47.0,3.7,2.0,2.0,0.2,302.0,318.0,24.0,,,,54900,,,,8429.0,0.0,8429.0,46471.0,6644.0,2094.0,3679.0,50.0,0.0,0.0,0.0,0.0,12.0,3646.0,30346.0,,,,0.1535336976320583,0.8464663023679417,1.0,1.0,0.5,0,,2.760009940032921,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Thiruvallur,district,22.0,22.0,1.7,13.0,13.0,1.0,2.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,1.0,1.0,0.1,3.0,3.0,0.2,3.0,3.0,0.2,8.0,8.0,0.6,0.0,0.0,0.0,30.0,30.0,1.2,7.0,7.0,0.3,297.0,312.0,11.8,,,,57507,,,,7324.0,0.0,7324.0,50183.0,4598.0,3267.0,10981.0,1.0,21.0,22.0,0.0,39.0,2.0,7390.0,23862.0,,,,0.12735840854156885,0.8726415914584311,1.0,1.0,0.5,0,,2.760009940032921,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Thiruvannamalai,district,22.0,22.0,1.7,15.0,15.0,1.1,5.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.4,1.0,1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.1,16.0,16.0,1.2,1.0,1.0,0.1,35.0,35.0,1.3,7.0,7.0,0.3,648.0,742.0,24.7,,,,69305,,,,14274.0,0.0,14274.0,55031.0,7149.0,4531.0,6228.0,5.0,0.0,0.0,0.0,0.0,0.0,8244.0,28874.0,,,,0.20595916600533873,0.7940408339946613,1.0,1.0,0.5,0,,2.760009940032921,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Thiruvarur,district,39.0,39.0,5.8,34.0,34.0,5.0,2.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,1.0,1.0,0.1,0.0,0.0,0.0,2.0,2.0,0.3,7.0,7.0,1.0,0.0,0.0,0.0,18.0,18.0,1.3,4.0,4.0,0.3,220.0,226.0,16.3,,,,43733,,,,6874.0,0.0,6874.0,36859.0,6586.0,2252.0,5041.0,0.0,43.0,16.0,0.0,45.0,0.0,6950.0,15926.0,,,,0.15718107607527496,0.842818923924725,1.0,1.0,0.5,0,,2.760009940032921,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Thoothukudi,district,68.0,68.0,7.3,35.0,35.0,3.7,22.0,22.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.4,6.0,6.0,0.6,3.0,3.0,0.3,2.0,2.0,0.2,11.0,11.0,1.2,3.0,3.0,0.3,74.0,75.0,4.0,7.0,10.0,0.4,469.0,496.0,25.1,,,,79235,,,,18403.0,0.0,18403.0,60832.0,6595.0,3689.0,4994.0,77.0,7.0,8.0,0.0,0.0,0.0,5025.0,40437.0,,,,0.2322584716350098,0.7677415283649902,1.0135135135135136,1.0,0.5,0,,2.760009940032921,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Tiruppattur,district,9.0,9.0,1.4,5.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,2.0,2.0,0.3,4.0,4.0,0.6,2.0,2.0,0.3,19.0,19.0,1.5,4.0,21.0,0.3,200.0,239.0,15.9,,,,35332,,,,9038.0,0.0,9038.0,26294.0,1564.0,4493.0,1930.0,8.0,0.0,0.0,0.0,1.0,0.0,6189.0,12109.0,,,,0.25580210573983925,0.7441978942601608,1.0,1.0,0.5,0,,2.760009940032921,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Tiruppur,district,10.0,10.0,0.9,10.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.0,0.0,0.0,31.0,31.0,1.4,1.0,1.0,0.0,716.0,719.0,33.0,,,,30386,,,,265.0,0.0,265.0,30121.0,4713.0,2432.0,2754.0,12.0,0.0,0.0,0.0,0.0,17.0,5567.0,14626.0,,,,0.008721121569143685,0.9912788784308563,1.0,1.0,0.5,0,,2.760009940032921,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Trichy,district,49.0,49.0,4.9,42.0,42.0,4.2,6.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,13.0,13.0,1.3,2.0,2.0,0.2,45.0,46.0,2.3,1.0,1.0,0.1,528.0,555.0,26.4,,,,40788,,,,19331.0,0.0,19331.0,21457.0,4982.0,3149.0,3270.0,37.0,0.0,0.0,0.0,0.0,0.0,5326.0,4693.0,,,,0.4739384132588016,0.5260615867411984,1.0222222222222221,1.0,0.5,0,,2.760009940032921,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Vellore,district,14.0,14.0,1.7,14.0,14.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.6,0.0,0.0,0.0,24.0,24.0,1.4,13.0,13.0,0.8,312.0,313.0,18.8,,,,56009,,,,12108.0,0.0,12108.0,43901.0,9305.0,3105.0,4673.0,0.0,26.0,22.0,1.0,53.0,3.0,5538.0,21175.0,,,,0.21617954257351496,0.783820457426485,1.0,1.0,0.5,0,,2.760009940032921,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villupuram,district,28.0,28.0,2.5,28.0,28.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1.3,0.0,0.0,0.0,35.0,38.0,1.6,7.0,7.0,0.3,519.0,548.0,23.6,,,,78467,,,,12834.0,0.0,12834.0,65633.0,7384.0,4512.0,905.0,1.0,0.0,0.0,0.0,0.0,0.0,15398.0,37433.0,,,,0.1635592032319319,0.8364407967680682,1.0857142857142856,1.0,0.5,0,,2.760009940032921,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Virudhunagar,district,35.0,35.0,3.4,16.0,16.0,1.5,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,3.0,3.0,0.3,2.0,2.0,0.2,4.0,4.0,0.4,15.0,15.0,1.4,0.0,0.0,0.0,61.0,70.0,2.9,0.0,0.0,0.0,467.0,543.0,22.5,,,,64208,,,,17331.0,0.0,17331.0,46877.0,10320.0,3704.0,1100.0,115.0,57.0,46.0,0.0,42.0,0.0,6189.0,25304.0,,,,0.26991963618240716,0.7300803638175928,1.1475409836065573,1.0,0.5,0,,2.760009940032921,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Cyber Cell,special_unit,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,,,0.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other Units,special_unit,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,381,,,,0.0,0.0,0.0,381.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,,,,0.0,1.0,,,0.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Railway Chennai,special_unit,5.0,5.0,,5.0,5.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.0,8.0,,0.0,0.0,,1.0,1.0,,,,,8796,,,,0.0,0.0,0.0,8796.0,1288.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,3005.0,,,,0.0,1.0,1.0,,0.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Railway Trichy,special_unit,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,,,,,1533,,,,0.0,0.0,0.0,1533.0,480.0,0.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,111.0,,,,0.0,1.0,1.0,1.0,0.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Avadi,city,8.0,8.0,7.1,6.0,6.0,4.7,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,2.0,2.0,1.4,1.0,1.0,0.5,5.0,5.0,4.3,0.0,0.0,0.0,31.0,36.0,13.6,1.0,1.0,0.2,254.0,261.0,109.8,,,,57543,,,,23242.0,0.0,23242.0,34301.0,3329.0,3368.0,4048.0,0.0,0.0,0.0,0.0,0.0,4.0,5394.0,18157.0,,,,0.40390664372729956,0.5960933562727004,1.1612903225806452,1.0,1.5,0,,2.760009940032921,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Chennai,city,307.0,309.0,5.5,174.0,174.0,3.1,43.0,43.0,0.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.7,13.0,13.0,0.2,9.0,11.0,0.2,68.0,68.0,1.2,37.0,37.0,0.7,4.0,4.0,0.1,,29.0,1.0,,,,,,,28.0,,,13900,,,,,,,,,,,,,,,,,,,8500.0,4200.0,1200.0,,,,1.0,1.5,0,,2.760009940032921,10.3,0.0,0.0,0.0,0.0,90.0,-1.1,0.9,10.0
2024,Coimbatore City,city,43.0,43.0,4.1,41.0,41.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,11.0,11.0,1.1,0.0,0.0,0.0,41.0,43.0,2.0,2.0,2.0,0.1,585.0,598.0,28.2,,,,137551,,,,59490.0,0.0,59490.0,78061.0,9287.0,4743.0,17414.0,26.0,0.0,0.0,0.0,0.0,0.0,6377.0,40213.0,,,,0.4324941294501676,0.5675058705498325,1.048780487804878,1.0,1.5,0,,2.760009940032921,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Madurai City,city,81.0,81.0,8.1,6.0,6.0,0.6,76.0,76.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,2.6,0.0,0.0,0.0,61.0,63.0,3.4,0.0,0.0,0.0,438.0,465.0,24.4,,,,132978,,,,50733.0,0.0,50733.0,82245.0,5683.0,7707.0,8688.0,189.0,0.0,0.0,0.0,0.0,0.0,19025.0,40953.0,,,,0.3815142354374408,0.6184857645625592,1.0327868852459017,1.0,1.5,0,,2.760009940032921,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Salem City,city,22.0,22.0,4.1,11.0,11.0,2.0,7.0,7.0,1.4,2.0,2.0,0.5,5.0,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,2.0,2.0,0.5,8.0,8.0,1.6,0.0,0.0,0.0,22.0,22.0,2.9,0.0,0.0,0.0,185.0,186.0,24.5,,,,58675,,,,2569.0,0.0,2569.0,56106.0,12361.0,3838.0,5922.0,13.0,0.0,0.0,0.0,0.0,0.0,9226.0,24746.0,,,,0.04378355347251811,0.956216446527482,1.0,1.0,1.5,0,,2.760009940032921,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
